Profundidade [m],Idade [Ma]
1182.6,21.632502
1182.8,21.635991
1183.0,21.63948
1183.2,21.642969
1183.4,21.64592
1183.6,21.648332
1183.8,21.650744
1184.0,21.653156
1184.2,21.655569
1184.4,21.657981
1184.6,21.660393
1184.8,21.662805
1185.0,21.665218
1185.2,21.66712
1185.4,21.668512
1185.6,21.669903
1185.8,21.671295
1186.0,21.672687
1186.2,21.674079
1186.4,21.67547
1186.6,21.676862
1186.8,21.678254
1187.0,21.679674
1187.2,21.681122
1187.4,21.68257
1187.6,21.684018
1187.8,21.685466
1188.0,21.686915
1188.2,21.688363
1188.4,21.689811
1188.6,21.691259
1188.8,21.692707
1189.0,21.694155
1189.2,21.695603
1189.4,21.697051
1189.6,21.6985
1189.8,21.699948
1190.0,21.701396
1190.2,21.702844
1190.4,21.704292
1190.6,21.70574
1190.8,21.707188
1191.0,21.708636
1191.2,21.710084
1191.4,21.711533
1191.6,21.712981
1191.8,21.714429
1192.0,21.715877
1192.2,21.717325
1192.4,21.718773
1192.6,21.720221
1192.8,21.721669
1193.0,21.723118
1193.2,21.724566
1193.4,21.726014
1193.6,21.727462
1193.8,21.72891
1194.0,21.730358
1194.2,21.731806
1194.4,21.733254
1194.6,21.734702
1194.8,21.736151
1195.0,21.737599
1195.2,21.739047
1195.4,21.740495
1195.6,21.741943
1195.8,21.743391
1196.0,21.744839
1196.2,21.746287
1196.4,21.747736
1196.6,21.749184
1196.8,21.750632
1197.0,21.75208
1197.2,21.753528
1197.4,21.754976
1197.6,21.756424
1197.8,21.758383
1198.0,21.760851
1198.2,21.76332
1198.4,21.765788
1198.6,21.768257
1198.8,21.770726
1199.0,21.773194
1199.2,21.775663
1199.4,21.778131
1199.6,21.78111
1199.8,21.784599
1200.0,21.788089
1200.2,21.791578
1200.4,21.795067
1200.6,21.798556
1200.8,21.802045
1201.0,21.805534
1201.2,21.809023
1201.4,21.812512
1201.6,21.816001
1201.8,21.81949
1202.0,21.82298
1202.2,21.826469
1202.4,21.829958
1202.6,21.833447
1202.8,21.836936
1203.0,21.840425
1203.2,21.843914
1203.4,21.847403
1203.6,21.850892
1203.8,21.854381
1204.0,21.857871
1204.2,21.86136
1204.4,21.864849
1204.6,21.868338
1204.8,21.871827
1205.0,21.874806
1205.2,21.877274
1205.4,21.879743
1205.6,21.882212
1205.8,21.88468
1206.0,21.887149
1206.2,21.889617
1206.4,21.892086
1206.6,21.894555
1206.8,21.896513
1207.0,21.897961
1207.2,21.899409
1207.4,21.900857
1207.6,21.902306
1207.8,21.903754
1208.0,21.905202
1208.2,21.90665
1208.4,21.908098
1208.6,21.909546
1208.8,21.910994
1209.0,21.912442
1209.2,21.91389
1209.4,21.915339
1209.6,21.916787
1209.8,21.918235
1210.0,21.919683
1210.2,21.921131
1210.4,21.922579
1210.6,21.924027
1210.8,21.925475
1211.0,21.926924
1211.2,21.928372
1211.4,21.92982
1211.6,21.931268
1211.8,21.932716
1212.0,21.934164
1212.2,21.936064
1212.4,21.938416
1212.6,21.940767
1212.8,21.943119
1213.0,21.94547
1213.2,21.947822
1213.4,21.950174
1213.6,21.952525
1213.8,21.954877
1214.0,21.95768
1214.2,21.960935
1214.4,21.96419
1214.6,21.967445
1214.8,21.970701
1215.0,21.973956
1215.2,21.977211
1215.4,21.980466
1215.6,21.983721
1215.8,21.986976
1216.0,21.990231
1216.2,21.993486
1216.4,21.996741
1216.6,21.999996
1216.8,22.003251
1217.0,22.006507
1217.2,22.009762
1217.4,22.013017
1217.6,22.016272
1217.8,22.019527
1218.0,22.022782
1218.2,22.026037
1218.4,22.029292
1218.6,22.032547
1218.8,22.035802
1219.0,22.039057
1219.2,22.042312
1219.4,22.045568
1219.6,22.048823
1219.8,22.052078
