Unnamed: 0,Profundidade [m],COₘₐ [%],qCO [%],rCO [%],COT [%],IH [mg HC/g COT],IO  [mg CO₂/g COT],δ¹³C [‰],of,of_class
69,2097.0,0.14136644075956376,0.13938178075347452,0.011615148396122876,0.2923633699091611,373.2083233313177,91.11395533414415,-19.23158246668071,-99.0,??
70,2097.5,0.14168885301328535,0.13668748966030542,0.011390624138358785,0.2897669668119496,375.0722710964088,90.36418758144451,-19.21859766202502,-99.0,??
71,2098.0,0.14201167656009211,0.1339443444113888,0.011162028700949013,0.28711804967242993,377.0013753022756,89.58821083346668,-19.205158958568415,-99.0,??
72,2098.5,0.14233618534228648,0.13649909428608087,0.011374924523840035,0.2902102041522074,375.58017117640594,90.1598862009513,-19.21505948169245,-99.0,??
73,2099.0,0.14266156190999554,0.16010799753124072,0.013342333127603412,0.31611189256883965,362.17605596757056,95.55165389169642,-19.308436464046146,-99.0,??
74,2099.5,0.1429881056635609,0.13548537978518116,0.011290448315431743,0.2897639337641738,376.6088731230385,89.74609373253057,-19.207893243412546,-99.0,??
75,2100.0,0.14331643228523205,0.11393823087522835,0.009494852572935641,0.2667495157333961,391.6038588358943,83.71440285028066,-19.10343379237916,-99.0,??
76,2100.5,0.14364509814789786,0.13657069128498026,0.011380890940414943,0.291596680373293,376.31844566950264,89.862917359908,-19.20991644589785,-99.0,??
77,2101.0,0.14397535557881266,0.13425114686591574,0.011187595572159592,0.289414098016888,377.9807354332637,89.1942659717883,-19.198336449790748,-99.0,??
78,2101.5,0.1443067922054812,0.1505600470677999,0.012546670588983287,0.3074135098622644,368.37921129103455,93.05645208742655,-19.265223471905152,-99.0,??
79,2102.0,0.14463962588430648,0.13461288302663466,0.0112177402522195,0.2904702491631607,378.14438220026807,89.12843951944264,-19.197196438604863,-99.0,??
80,2102.5,0.14497323357836062,0.13674541510856209,0.011395451259046785,0.2931140999459695,376.9965241791306,89.59016218412495,-19.205192752909426,-99.0,??
81,2103.0,0.14530839042441634,0.14634543651287754,0.012195453042739779,0.3038492799800337,371.3924810229656,91.84437280199808,-19.244232154671472,-99.0,??
82,2103.5,0.14564447150453236,0.12426843161997515,0.01035570263499791,0.2802686057595054,385.57603035538045,86.13907992446497,-19.145425406513084,-99.0,??
83,2104.0,0.14598238703947825,0.12952998218223133,0.010794165181852607,0.2863065344035622,382.2286455693047,87.4855560518977,-19.168744266820575,-99.0,??
84,2104.5,0.14632153149699495,0.13979523564507534,0.01164960297042289,0.2977663701124932,375.9013158578077,90.03070665494927,-19.212822294024253,-99.0,??
85,2105.0,0.1466604096538149,0.10968382265650156,0.009140318554708426,0.2654845508650249,396.79177211659317,81.6275793059097,-19.06729327289564,-99.0,??
86,2105.5,0.14700177815591592,0.14179809227058635,0.011816507689215494,0.3006163781157178,375.0811896989595,90.36060009862076,-19.21853553243421,-99.0,??
87,2106.0,0.14734412182905685,0.13209053000103846,0.011007544166753204,0.2904421959968485,381.3482950577082,87.83967457229264,-19.174877045665408,-99.0,??
88,2106.5,0.14768781944200085,0.13802829580549236,0.011502357983791012,0.29721847323128425,377.7849540393828,89.27301848752914,-19.199700320175086,-99.0,??
89,2107.0,0.14803256982120785,0.14629362568727178,0.012191135473939295,0.3065173309824189,373.00983541403207,91.19379654132194,-19.232965191497755,-99.0,??
90,2107.5,0.14837828775507692,0.15478432089825578,0.012898693408187945,0.3160613020615206,368.3922381764286,93.05121205936918,-19.265132722815885,-99.0,??
