Profundidade [m],Produtividade Primária [gC/m²/yr]
2557.2,141.2452962660459
2557.4,141.27954991661846
2557.6,141.3138344049362
2557.8,141.3481510154492
2558.0,141.3824973096581
2558.2,141.41687583475715
2558.4,141.451284132945
2558.6,141.4857235102547
2558.8,141.52019525726374
2559.0,141.5546969247689
2559.2,141.5892298175132
2559.4,141.6237952297753
2559.6,141.65839070589092
2559.8,141.6930188120504
2560.0,141.72767707312656
2560.2,141.7623668051509
2560.4,141.7970893086123
2560.6,141.83184211701314
2560.8,141.86662654510886
2561.0,141.90144389713947
2561.2,141.93629170515203
2561.4,141.97117253933231
2561.6,142.006083922268
2561.8,142.04102717504094
2562.0,142.07600360818608
2562.2,142.11101073770286
2562.4,142.14604988849442
2562.6,142.18112237489873
2562.8,142.21622571141728
2563.0,142.25136248762277
2563.2,142.2865302084669
2563.4,142.32173020526616
2563.6,142.3569637987393
2563.8,142.39222848716963
2564.0,142.42752560574735
2564.2,142.46285647904656
2564.4,142.49821860380916
2564.6,142.53361458925212
2564.8,142.5690419224764
2565.0,142.60450194517324
2565.2,142.6399959883858
2565.4,142.67552153246436
2565.6,142.71108121458286
2565.8,142.7466724950276
2566.0,142.78229672722907
2566.2,142.8179552487556
2566.4,142.85364552863786
2566.6,142.8893689190856
2566.8,142.92512676160965
2567.0,142.96091651840666
2567.2,142.9967408468392
2567.4,143.03259718886903
2567.6,143.06848690857487
2567.8,143.1044113540836
2568.0,143.14036797613244
2568.2,143.17635813759634
2568.4,143.2123831905991
2568.6,143.24844057896024
2568.8,143.2845329805031
2569.0,143.3206578186377
2569.2,143.35681646823986
2569.4,143.39301028814234
2569.6,143.42923671056315
2569.8,143.46549710919118
2570.0,143.50179284691265
2570.2,143.5381213489416
2570.4,143.57448531383884
2570.6,143.6108821462329
2570.8,143.64731323194817
2571.0,143.68377994067387
2571.2,143.72027968587844
2571.4,143.7568138522171
2571.6,143.79338381349012
2571.8,143.8299869814138
2572.0,143.86662605955064
2572.2,143.90329844953163
2572.4,143.94000554294445
2572.6,143.97674872048952
2572.8,144.01352537665062
2573.0,144.05253901339404
2573.2,144.09290983509845
2573.4,144.13332400037683
2573.6,144.17378024236373
2573.8,144.21427728878888
2574.0,144.25481791056987
2574.2,144.29540083722952
2574.4,144.33602479285676
2574.6,144.37669255740244
2574.8,144.41740285676033
2575.0,144.45815441136196
2575.2,144.4989500102426
2575.4,144.53978837565057
2575.6,144.5806682243421
2575.8,144.6215923544902
2576.0,144.6625594846795
2576.2,144.7035683279746
2576.4,144.74462169173788
2576.6,144.78571829087406
2576.8,144.8268568347381
2577.0,144.8680401399353
2577.2,144.9092669176725
2577.4,144.95053587357822
2577.6,144.97251562056104
2577.8,144.99401618312305
2578.0,145.015527862217
2578.2,145.03705210060284
2578.4,145.05858819402138
2578.6,145.08013543665126
2578.8,145.10169527366492
2579.0,145.12326699966647
2579.2,145.14484990769324
2579.4,145.16644544533736
2579.6,145.18805290318642
2579.8,145.20967158176305
2580.0,145.23130292245625
2580.2,145.25294550016562
2580.4,145.2746007665312
2580.6,145.29626801311062
2580.8,145.31794652988276
2581.0,145.33963777092578
2581.2,145.36134102664906
2581.4,145.38305558587876
2581.6,145.40478290513846
2581.8,145.4265222736862
2582.0,145.44827297919193
2582.2,145.47003648063193
2582.4,145.4918120661095
2582.6,145.51359902213542
2582.8,145.53539881014592
2583.0,145.55721071708626
2583.2,145.57903402830468
2583.4,145.60087020770456
2583.6,145.62271854106996
2583.8,145.64457831258352
2584.0,145.66645098862293
2584.2,145.68833585380776
2584.4,145.71023219115176
2584.6,145.7321414695141
2584.8,145.75406297234684
2585.0,145.77599598149143
2585.2,145.79794196829593
2585.4,145.81990021504166
2585.6,145.84187000239427
2585.8,145.86385280419836
2586.0,145.88584790156077
2586.2,145.90785457396856
2586.4,145.92987429776986
2586.6,145.95190635289407
2586.8,145.97395001764616
2587.0,145.99600677088515
2587.2,146.01807589135973
2587.4,146.04015665618945
2587.6,146.06225054675178
2587.8,146.0843568376686
2588.0,146.106474813699
2588.2,146.1286059499179
2588.4,146.15074952269762
2588.6,146.1729048156201
2588.8,146.19507330627877
2589.0,146.2172535346123
2589.2,146.2394469887506
2589.4,146.26165294308458
2589.6,146.28387067035828
2589.8,146.3061016612477
2590.0,146.3283451889474
2590.2,146.35060052500026
2590.4,146.37286916263588
2590.6,146.39515037384894
2590.8,146.41744342897798
2591.0,146.43974982381354
2591.2,146.46206882914743
2591.4,146.48439971411017
2591.6,146.50674397706115
2591.8,146.52910088758566
2592.0,146.55146971360273
2592.2,146.57385195604834
2592.4,146.59624688329788
2592.6,146.61865376205554
2592.8,146.64107409584167
2593.0,146.663507151818
2593.2,146.68595219547066
2593.4,146.7084107329119
2593.6,146.7308820300866
2593.8,146.75336535125933
2594.0,146.77586220514198
2594.2,146.79837185645914
2594.4,146.82089356825017
2594.6,146.84342885183443
2594.8,146.8659769707131
2595.0,146.8885371866965
2595.2,146.91111101371965
2595.4,146.93369771405628
2595.6,146.9562965482846
2595.8,146.9789090329629
2596.0,147.00153442612222
2596.2,147.02417199614098
2596.4,147.0468232531728
2596.6,147.0694874570211
2596.8,147.09216387484076
2597.0,147.11485401940882
2597.2,147.13755639673616
2597.4,147.16027253041523
2597.6,147.18300167818967
2597.8,147.20574309608963
2598.0,147.22849831036012
2598.2,147.25126657750093
2598.4,147.2740471522936
2598.6,147.2968415636434
2598.8,147.31964906680327
2599.0,147.34246891530208
2599.2,147.36530264071382
2599.4,147.38814949704047
2599.6,147.41100873655506
2599.8,147.43388189350833
2600.0,147.45634906373095
2600.2,147.47876973285315
2600.4,147.50120304918985
2600.6,147.52364903119536
2600.8,147.54610692785957
2601.0,147.56857827181324
2601.2,147.59106231555793
2601.4,147.61355906846
2601.6,147.63606854907718
2601.8,147.6585900043247
2602.0,147.68112497122226
2602.2,147.703672700208
2602.4,147.72623320072623
2602.6,147.74880649143907
2602.8,147.7713918171772
2603.0,147.7939907193712
2603.2,147.81660244331158
2603.4,147.83922700774465
2603.6,147.86186442221432
2603.8,147.88451393253175
2604.0,147.9071770845601
2604.2,147.929853121498
2604.4,147.9525420621977
2604.6,147.97524391628284
2604.8,147.99795792746906
2605.0,148.0206856460747
2605.2,148.04342631319656
2605.4,148.06617994779342
2605.6,148.08894655956988
2605.8,148.1117253901357
2606.0,148.13451799428682
2606.2,148.15732361100822
2606.4,148.1801422593664
2606.6,148.20297317618045
2606.8,148.22581791984467
2607.0,148.24867573075517
2607.2,148.2715466187414
2607.4,148.29443060297857
2607.6,148.3173269181533
2607.8,148.34023712717797
2608.0,148.36316046832746
2608.2,148.38609695151425
2608.4,148.40904659602253
2608.6,148.43200863439642
2608.8,148.4549846340893
2609.0,148.477973828119
2609.2,148.50097623585833
2609.4,148.52399186732518
2609.6,148.54701995603605
2609.8,148.57006207400835
2610.0,148.59311745210968
2610.2,148.61618610982373
2610.4,148.6392680572527
2610.6,148.6623625257591
2610.8,148.6854710919471
2611.0,148.70859298452362
2611.2,148.73172822308462
2611.4,148.7548768178172
2611.6,148.77803799791926
2611.8,148.80121334460563
2612.0,148.82440208441173
2612.2,148.84760423704657
2612.4,148.87081902681783
2612.6,148.8940480386453
2612.8,148.9172905004804
2613.0,148.9405464226428
2613.2,148.9638158249555
2613.4,148.9870979295334
